permno,date,RET,PRC,SHROUT,Mkt,eq_weight,eq_return,val_weight,val_return,Year,Month,strategy_rule
62164,198709,-0.191513,92.875,30539,2836309.63,,,,,1987,9,0
62164,198710,-0.26245,68.5,30539,2091921.5,,,,,1987,10,0
62164,198711,-0.025547,66.75,30539,2038478.25,,,,,1987,11,0
62164,198712,0.059925,70.75,30818,2180373.5,,,,,1987,12,0
62164,198801,-0.042403,67.75,30818,2087919.5,,,,,1988,1,0
62164,198802,0.238007,83.875,30818,2584859.75,,,,,1988,2,0
62164,198803,-0.050671,79.625,30818,2453883.25,,,,,1988,3,0
62164,198804,0.054945,84,30818,2588712,,,,,1988,4,0
62164,198805,-0.099702,75.625,30818,2330611.25,,,,,1988,5,0
62164,198806,0.130579,85.5,30788,2632374,,,,,1988,6,0
62164,198807,-0.020468,83.75,30788,2578495,,,,,1988,7,0
62164,198808,-0.058209,78.875,30788,2428403.5,,,,,1988,8,0
62164,198809,-0.117274,69.625,30886,2150437.75,,,,,1988,9,0
62164,198810,-0.136445,60.125,30886,1857020.75,,,,,1988,10,0
62164,198811,-0.079002,55.375,30886,1710312.25,,,,,1988,11,0
62164,198812,0.097065,60.75,30952,1880334,,,,,1988,12,0
62164,198901,0.024691,62.25,30952,1926762,,,,,1989,1,0
62164,198902,-0.070281,57.875,30952,1791347,,,,,1989,2,0
62164,198903,-0.049676,55,30952,1702360,,,,,1989,3,0
62164,198904,-0.102273,49.375,30952,1528255,,,,,1989,4,0
62164,198905,0.060759,52.375,30952,1621111,,,,,1989,5,0
62164,198906,-0.054893,49.5,29247,1447726.5,,,,,1989,6,0
62164,198907,-0.133838,42.875,29247,1253965.13,,,,,1989,7,0
62164,198908,0.043732,44.75,29247,1308803.25,,,,,1989,8,0
62164,198909,-0.097765,40.375,29247,1180847.63,,,,,1989,9,0
62164,198910,-0.130031,35.125,29247,1027300.88,,,,,1989,10,0
62164,198911,-0.042705,31.25,29247,913968.75,,,,,1989,11,0
62164,198912,0.248,39,29247,1140633,,,,,1989,12,0
62164,199001,0.13141,44.125,29247,1290523.88,,,,,1990,1,0
62164,199002,0.076487,47.5,29247,1389232.5,,,,,1990,2,0
62164,199003,0.021053,48.5,28152,1365372,,,,,1990,3,0
62164,199004,-0.123711,42.5,28152,1196460,,,,,1990,4,0
62164,199005,0.108824,47.125,28152,1326663,,,,,1990,5,0
62164,199006,-0.03183,45.625,27342,1247478.75,,,,,1990,6,0
62164,199007,-0.032877,44.125,27342,1206465.75,,,,,1990,7,0
62164,199008,-0.209632,34.875,27342,953552.25,,,,,1990,8,0
62164,199009,-0.197133,28,27519,770532,,,,,1990,9,0
62164,199010,-0.15625,23.625,27519,650136.38,,,,,1990,10,0
62164,199011,0.248677,29.5,27519,811810.5,,,,,1990,11,0
62164,199012,0.016949,30,26364,790920,,,,,1990,12,0
62164,199101,0.291667,38.75,26364,1021605,,,,,1991,1,0
62164,199102,0.064516,41.25,26364,1087515,,,,,1991,2,0
62164,199103,-0.063636,38.625,26364,1018309.5,,,,,1991,3,0
62164,199104,-0.045307,36.875,26364,972172.5,,,,,1991,4,0
62164,199105,-0.044068,35.25,26364,929331,,,,,1991,5,0
62164,199106,-0.06383,33,26244,866052,,,,,1991,6,0
62164,199107,0.170455,38.625,26244,1013674.5,,,,,1991,7,0
62164,199108,0.12945,43.625,26244,1144894.5,,,,,1991,8,0
62164,199109,-0.025788,42.5,26354,1120045,,,,,1991,9,0
62164,199110,0.15,48.875,26354,1288051.75,,,,,1991,10,0
62164,199111,-0.048593,46.5,26354,1225461,,,,,1991,11,0
62164,199112,-0.166667,38.75,26510,1027262.5,,,,,1991,12,0
62164,199201,0.077419,41.75,26510,1106792.5,,,,,1992,1,0
62164,199202,-0.01497,41.125,26510,1090223.75,,,,,1992,2,0
62164,199203,0.027356,42.25,26510,1120047.5,,,,,1992,3,0
62164,199204,-0.142012,36.25,26510,960987.5,,,,,1992,4,0
62164,199205,-0.110345,32.25,26510,854947.5,,,,,1992,5,0
62164,199206,-0.112403,28.625,26722,764917.25,,,,,1992,6,0
62164,199207,-0.122271,25.125,26722,671390.25,,,,,1992,7,0
62164,199208,-0.064677,23.5,26722,627967,,,,,1992,8,0
62164,199209,0.079787,25.375,26441,670940.38,,,,,1992,9,0
62164,199210,-0.162562,21.25,26441,561871.25,,,,,1992,10,0
62164,199211,0.111765,23.625,26441,624668.63,,,,,1992,11,0
62164,199212,-0.031746,22.875,26041,595687.88,,,,,1992,12,0
62164,199301,0.202186,27.5,26041,716127.5,,,,,1993,1,0
62164,199302,-0.018182,27,26041,703107,,,,,1993,2,0
62164,199303,0.027778,27.75,26041,722637.75,,,,,1993,3,0
62164,199304,0.040541,28.875,26041,751933.88,,,,,1993,4,0
62164,199305,0.012987,29.25,26041,761699.25,,,,,1993,5,0
62164,199306,-0.051282,27.75,26049,722859.75,,,,,1993,6,0
62164,199307,-0.207207,22,26049,573078,,,,,1993,7,0
62164,199308,0.056818,23.25,26049,605639.25,,,,,1993,8,0
62164,199309,0.032258,24,26258,630192,,,,,1993,9,0
62164,199310,0.135417,27.25,26258,715530.5,,,,,1993,10,0
62164,199311,-0.03211,26.375,26258,692554.75,,,,,1993,11,0
62164,199312,-0.028436,25.625,26261,672938.13,,,,,1993,12,0
62164,199401,0.22439,31.375,26261,823938.88,,,,,1994,1,0
62164,199402,-0.039841,30.125,26261,791112.63,,,,,1994,2,0
62164,199403,-0.078838,27.75,26261,728742.75,,,,,1994,3,0
62164,199404,-0.22973,21.375,25980,555322.5,,,,,1994,4,0
62164,199405,-0.02924,20.75,25980,539085,,,,,1994,5,0
62164,199406,0.090361,22.625,25860,585082.5,,,,,1994,6,0
62164,199407,-0.093923,20.5,25860,530130,,,,,1994,7,0
62164,199408,0.054878,21.625,25860,559222.5,,,,,1994,8,0
62164,199409,-0.052023,20.5,25729,527444.5,,,,,1994,9,0
62164,199410,-0.067073,19.125,25729,492067.13,,,,,1994,10,0
62164,199411,-0.039216,18.375,25665,471594.38,,,,,1994,11,0
62164,199412,-0.14966,15.625,25665,401015.63,,,,,1994,12,0
62164,199501,-0.056,14.75,25665,378558.75,,,,,1995,1,0
62164,199502,0.144068,16.875,25665,433096.88,,,,,1995,2,0
62164,199503,0.088889,18.375,25665,471594.38,,,,,1995,3,0
62164,199504,0.07483,19.75,25665,506883.75,,,,,1995,4,0
62164,199505,0.158228,22.875,25376,580476,,,,,1995,5,0
62164,199506,0.065574,24.375,25376,618540,,,,,1995,6,0
62164,199507,0.061538,25.875,25376,656604,,,,,1995,7,0
62164,199508,-0.101449,23.25,24979,580761.75,,,,,1995,8,0
62164,199509,-0.048387,22.125,25448,563037,,,,,1995,9,0
62164,199510,-0.062147,20.75,25448,528046,,,,,1995,10,0
62164,199511,0.156627,24,25521,612504,,,,,1995,11,0
62164,199512,0.026042,24.625,25521,628454.63,,,,,1995,12,0
62164,199601,0.015228,25,25521,638025,,,,,1996,1,0
62164,199602,0.135,28.375,25521,724158.38,,,,,1996,2,0
62164,199603,0.026432,29.125,25521,743299.13,,,,,1996,3,0
62164,199604,0.012876,29.5,25521,752869.5,,,,,1996,4,0
62164,199605,-0.072034,27.375,25635,701758.13,,,,,1996,5,0
62164,199606,-0.118721,24.125,25635,618444.38,,,,,1996,6,0
62164,199607,,,,,,,,,1996,7,0
63263,198401,-0.049107,53.25,756,40257,,,,,1984,1,0
63263,198402,-0.00939,52.75,756,39879,,,,,1984,2,0
63263,198403,-0.078199,48.625,756,36760.5,,,,,1984,3,0
63263,198404,0.057304,51,756,38556,,,,,1984,4,0
63263,198405,-0.147059,43.5,756,32886,,,,,1984,5,0
63263,198406,0.028736,44.75,756,33831,,,,,1984,6,0
63263,198407,-0.122905,39.25,756,29673,,,,,1984,7,0
63263,198408,-0.050955,37.25,756,28161,,,,,1984,8,0
63263,198409,-0.104027,33.375,756,25231.5,,,,,1984,9,0
63263,198410,-0.344569,21.875,756,16537.5,,,,,1984,10,0
63263,198411,0.12,24.5,756,18522,,,,,1984,11,0
63263,198412,-0.030612,23.75,756,17955,,,,,1984,12,0
63263,198501,0.289474,30.625,756,23152.5,,,,,1985,1,0
63263,198502,-0.040816,29.375,756,22207.5,,,,,1985,2,0
63263,198503,-0.051064,27.875,756,21073.5,,,,,1985,3,0
63263,198504,-0.067444,25.625,756,19372.5,,,,,1985,4,0
63263,198505,0.146341,29.375,756,22207.5,,,,,1985,5,0
63263,198506,0.055319,31,756,23436,,,,,1985,6,0
63263,198507,0.092742,33.875,756,25609.5,,,,,1985,7,0
63263,198508,-0.247232,25.5,756,19278,,,,,1985,8,0
63263,198509,-0.078431,23.5,756,17766,,,,,1985,9,0
63263,198510,0.069149,25.125,756,18994.5,,,,,1985,10,0
63263,198511,0.069652,26.875,756,20317.5,,,,,1985,11,0
63263,198512,0.093023,29.375,756,22207.5,,,,,1985,12,0
63263,198601,0,29.375,756,22207.5,,,,,1986,1,0
63263,198602,0.055319,31,756,23436,,,,,1986,2,0
63263,198603,-0.024194,30.25,756,22869,,,,,1986,3,0
63263,198604,0.016246,30.25,756,22869,,,,,1986,4,0
63263,198605,0.086777,32.875,756,24853.5,,,,,1986,5,0
63263,198606,0.007605,33.125,756,25042.5,,,,,1986,6,0
63263,198607,-0.037736,31.875,756,24097.5,,,,,1986,7,0
63263,198608,-0.047059,30.375,756,22963.5,,,,,1986,8,0
63263,198609,-0.041152,29.125,756,22018.5,,,,,1986,9,0
63263,198610,0.034335,30.125,756,22774.5,,,,,1986,10,0
63263,198611,0.020747,30.75,756,23247,,,,,1986,11,0
63263,198612,0.069106,32.875,756,24853.5,,,,,1986,12,0
63263,198701,0.102662,36.25,756,27405,,,,,1987,1,0
63263,198702,0.027586,37.25,756,28161,,,,,1987,2,0
63263,198703,0.030201,38.375,756,29011.5,,,,,1987,3,0
63263,198704,-0.017161,37.125,756,28066.5,,,,,1987,4,0
63263,198705,-0.026936,36.125,756,27310.5,,,,,1987,5,0
63263,198706,0.093426,39.5,756,29862,,,,,1987,6,0
63263,198707,-0.012658,39,11180,436020,,,,,1987,7,0
63263,198708,-0.189103,31.625,11180,353567.5,,,,,1987,8,0
63263,198709,-0.055336,29.875,11180,334002.5,,,,,1987,9,0
63263,198710,-0.230126,23,11180,257140,,,,,1987,10,0
63263,198711,0,23,11180,257140,,,,,1987,11,0
63263,198712,-0.070652,21.375,11180,238972.5,,,,,1987,12,0
63263,198801,0.099415,23.5,11180,262730,,,,,1988,1,0
63263,198802,0.111702,26.125,11180,292077.5,,,,,1988,2,0
63263,198803,0.07177,28,11180,313040,,,,,1988,3,0
63263,198804,0.035321,28.375,11180,317232.5,,,,,1988,4,0
63263,198805,0.004405,28.5,11180,318630,,,,,1988,5,0
63263,198806,0.184211,33.75,11180,377325,,,,,1988,6,0
63263,198807,0.011111,34.125,11180,381517.5,,,,,1988,7,0
63263,198808,0.029304,35.125,11334,398106.75,,,,,1988,8,0
63263,198809,0.120996,39.375,11334,446276.25,,,,,1988,9,0
63263,198810,0.015873,40,11334,453360,,,,,1988,10,0
63263,198811,-0.0125,39.5,11334,447693,,,,,1988,11,0
63263,198812,-0.018987,38.75,11334,439192.5,,,,,1988,12,0
63263,198901,0.080645,41.875,11334,474611.25,,,,,1989,1,0
63263,198902,0.002985,42,5900,247800,,,,,1989,2,0
63263,198903,0.002976,42.125,5900,248537.5,,,,,1989,3,0
63263,198904,0.0248,42.625,5900,251487.5,,,,,1989,4,0
63263,198905,-0.026393,41.5,5275,218912.5,,,,,1989,5,0
63263,198906,0.129518,46.875,5275,247265.63,,,,,1989,6,0
63263,198907,0.106667,51.875,5275,273640.63,,,,,1989,7,0
63263,198908,-0.151807,44,5275,232100,,,,,1989,8,0
63263,198909,0.002841,44.125,5275,232759.38,,,,,1989,9,0
63263,198910,-0.048159,42,4717,198114,,,,,1989,10,0
63263,198911,0.083333,45.5,4717,214623.5,,,,,1989,11,0
63263,198912,0.101648,50.125,4717,236439.63,,,,,1989,12,0
63263,199001,-0.007481,49.75,4717,234670.75,,,,,1990,1,0
63263,199002,-0.002513,49.625,3615,179394.38,,,,,1990,2,0
63263,199003,-0.032746,48,3615,173520,,,,,1990,3,0
63263,199004,-0.065135,44.25,3615,159963.75,,,,,1990,4,0
63263,199005,0.064972,47.125,3540,166822.5,,,,,1990,5,0
63263,199006,0.050398,49.5,3540,175230,,,,,1990,6,0
63263,199007,0.093434,54.125,3540,191602.5,,,,,1990,7,0
63263,199008,-0.013857,53.375,3540,188947.5,,,,,1990,8,0
63263,199009,-0.044496,51,3540,180540,,,,,1990,9,0
63263,199010,0.07598,54.875,3540,194257.5,,,,,1990,10,0
63263,199011,0.072893,58.875,3540,208417.5,,,,,1990,11,0
63263,199012,0.059448,62.375,3540,220807.5,,,,,1990,12,0
63263,199101,0.058116,66,3540,233640,,,,,1991,1,0
63263,199102,0.007576,66.5,3540,235410,,,,,1991,2,0
63263,199103,-0.054511,62.875,3540,222577.5,,,,,1991,3,0
63263,199104,0.04334,65,3540,230100,,,,,1991,4,0
63263,199105,0.017308,66.125,2448,161874,,,,,1991,5,0
63263,199106,0.06036,67,2905,194635,,,,,1991,6,0
63263,199107,0.048507,70.25,2990,210047.5,,,,,1991,7,0
63263,199108,0.024911,72,2990,215280,,,,,1991,8,0
63263,199109,0.053819,75.875,3216,244014,,,,,1991,9,0
63263,199110,-0.001647,75.75,3216,243612,,,,,1991,10,0
63263,199111,0.074257,81.375,3291,267805.13,,,,,1991,11,0
63263,199112,0.099846,89.5,3291,294544.5,,,,,1991,12,0
63263,199201,-0.040503,85.875,3368,289227,,,,,1992,1,0
63263,199202,-0.045124,82,3368,276176,,,,,1992,2,0
63263,199203,-0.004573,81.625,3368,274913,,,,,1992,3,0
63263,199204,0.015385,82.25,3368,277018,,,,,1992,4,0
63263,199205,0.115502,91.75,3368,309014,,,,,1992,5,0
63263,199206,-0.023161,89.625,3395,304276.88,,,,,1992,6,0
63263,199207,0.009763,90.5,3395,307247.5,,,,,1992,7,0
63263,199208,0.03453,93.625,3395,317856.88,,,,,1992,8,0
63263,199209,0.001335,93.75,3557,333468.75,,,,,1992,9,0
63263,199210,-0.062,-87.9375,3557,312793.69,,,,,1992,10,0
63263,199211,0.00924,88.75,3557,315683.75,,,,,1992,11,0
63263,199212,0,88.75,3515,311956.25,,,,,1992,12,0
63263,199301,0.066197,94.625,3515,332606.88,,,,,1993,1,0
63263,199302,-0.022457,92.5,3515,325137.5,,,,,1993,2,0
63263,199303,-0.044595,88.375,3515,310638.13,,,,,1993,3,0
63263,199304,0.055482,-92.625,3515,325576.88,,,,,1993,4,0
63263,199305,-0.026991,-90.125,3515,316789.38,,,,,1993,5,0
63263,199306,-0.04577,86,3515,302290,,,,,1993,6,0
63263,199307,-0.05814,81,3515,284715,,,,,1993,7,0
63263,199308,0.018519,82.5,3515,289987.5,,,,,1993,8,0
63263,199309,0.075758,88.75,2781,246813.75,,,,,1993,9,0
63263,199310,0.06338,94.375,2781,262456.88,,,,,1993,10,0
63263,199311,-0.009272,93.5,2781,260023.5,,,,,1993,11,0
63263,199312,0.050802,-98.25,2353,231182.25,,,,,1993,12,0
63263,199401,0.07888,106,2331,247086,,,,,1994,1,0
63263,199402,-0.014151,104.5,2331,243589.5,,,,,1994,2,0
63263,199403,0.004785,105,2331,244755,,,,,1994,3,0
63263,199404,0.024968,26.75,10646,284780.5,,,,,1994,4,0
63263,199405,-0.051402,25.375,10646,270142.25,,,,,1994,5,0
63263,199406,0.024631,26,10646,276796,,,,,1994,6,0
63263,199407,0.043269,27.125,10646,288772.75,,,,,1994,7,0
63263,199408,-0.145161,-23.1875,8978,208177.38,,,,,1994,8,0
63263,199409,0.024259,23.75,8978,213227.5,,,,,1994,9,0
63263,199410,-0.021053,23.25,8978,208738.5,,,,,1994,10,0
63263,199411,-0.026882,22.625,8973,203014.13,,,,,1994,11,0
63263,199412,0.049724,23.75,8973,213108.75,,,,,1994,12,0
63263,199501,-0.031579,23,9169,210887,,,,,1995,1,0
63263,199502,0.092391,25.125,9169,230371.13,,,,,1995,2,0
63263,199503,-0.029851,24.375,9169,223494.38,,,,,1995,3,0
63263,199504,0.085641,26.25,9169,240686.25,,,,,1995,4,0
63263,199505,0.019048,26.75,9798,262096.5,,,,,1995,5,0
63263,199506,0.004673,26.875,9798,263321.25,,,,,1995,6,0
63263,199507,0.083721,29.125,9798,285366.75,,,,,1995,7,0
63263,199508,-0.021459,28.5,9915,282577.5,,,,,1995,8,0
63263,199509,0.070175,30.5,9915,302407.5,,,,,1995,9,0
63263,199510,0.057377,32.25,10046,323983.5,,,,,1995,10,0
63263,199511,-0.03876,31,10046,311426,,,,,1995,11,0
63263,199512,0.104839,34.25,10046,344075.5,,,,,1995,12,0
63263,199601,-0.051095,32.5,10215,331987.5,,,,,1996,1,0
63263,199602,0.053846,34.25,10215,349863.75,,,,,1996,2,0
63263,199603,-0.065693,32,10215,326880,,,,,1996,3,0
63263,199604,0.023438,32.75,10289,336964.75,,,,,1996,4,0
63263,199605,0.06374,34.625,10289,356256.63,,,,,1996,5,0
63263,199606,0.032491,35.75,10289,367831.75,,,,,1996,6,0
63263,199607,0.013986,36.25,10289,372976.25,,,,,1996,7,0
63263,199608,0.062069,38.5,10977,422614.5,,,,,1996,8,0
63263,199609,0.025974,39.5,10977,433591.5,,,,,1996,9,0
63263,199610,0.053797,41.625,10289,428279.63,,,,,1996,10,0
63263,199611,0.108108,46.125,10289,474580.13,,,,,1996,11,0
63263,199612,0.01355,46.75,10289,481010.75,,,,,1996,12,0
63263,199701,-0.002674,46.625,10511,490075.38,,,,,1997,1,0
63263,199702,0.032172,48.125,10511,505841.88,,,,,1997,2,0
63263,199703,0.049351,50.5,10511,530805.5,,,,,1997,3,0
63263,199704,0.007208,50.625,10511,532119.38,,,,,1997,4,0
63263,199705,0.083951,54.875,10511,576791.13,,,,,1997,5,0
63263,199706,0,54.875,10511,576791.13,,,,,1997,6,0
63263,199707,-0.031891,53.125,10511,558396.88,,,,,1997,7,0
63263,199708,-0.04,51,10511,536061,,,,,1997,8,0
63263,199709,0.089461,55.5625,10511,584017.44,,,,,1997,9,0
63263,199710,-0.023622,54.25,10511,570221.75,,,,,1997,10,0
63263,199711,0.132488,61.4375,10511,645769.56,,,,,1997,11,0
63263,199712,0.173957,72.125,10511,758105.88,,,,,1997,12,0
63263,199801,-0.005199,71.75,8932,640871,,,,,1998,1,0
63263,199802,0.039199,74.5625,8932,665992.25,,,,,1998,2,0
63263,199803,0.124454,83.5,8932,745822,,,,,1998,3,0
63263,199804,-0.031437,80.875,8932,722375.5,,,,,1998,4,0
63263,199805,-0.029366,78.5,7155,561667.5,,,,,1998,5,0
63263,199806,-0.123408,68.8125,7155,492353.44,,,,,1998,6,0
63263,199807,-0.040872,66,7155,472230,,,,,1998,7,0
63263,199808,0.014205,66.9375,6585,440783.44,,,,,1998,8,0
63263,199809,-0.107376,59.75,6585,393453.75,,,,,1998,9,0
63263,199810,-0.028243,58.0625,6585,382341.56,,,,,1998,10,0
63263,199811,-0.005382,57.75,6486,374566.5,,,,,1998,11,0
63263,199812,0.151515,66.5,6486,431319,,,,,1998,12,0
63263,199901,-0.071429,61.75,5834,360249.5,,,,,1999,1,0
63263,199902,-0.074899,57.125,5834,333267.25,,,,,1999,2,0
63263,199903,-0.038831,54.5,5834,317953,,,,,1999,3,0
63263,199904,-0.086009,49.8125,5834,290606.13,,,,,1999,4,0
63263,199905,0.043915,52,5834,303368,,,,,1999,5,0
63263,199906,0.028846,53.5,5834,312119,,,,,1999,6,0
63263,199907,0.037383,55.5,5834,323787,,,,,1999,7,0
63263,199908,0.04955,58.25,5834,339830.5,,,,,1999,8,0
63263,199909,0.025751,59.75,5834,348581.5,,,,,1999,9,0
63263,199910,-0.004184,59.5,5834,347123,,,,,1999,10,0
63263,199911,0.105042,65.75,5834,383585.5,,,,,1999,11,0
63263,199912,-0.01711,64.625,5834,377022.25,,,,,1999,12,0
63263,200001,-0.041586,61.9375,5834,361343.38,,,,,2000,1,0
63263,200002,0.0222,63.3125,5834,369365.13,,,,,2000,2,0
63263,200003,0.093149,68.625,6541,448876.13,,,,,2000,3,0
63263,200004,-0.009107,68,6468,439824,,,,,2000,4,0
63263,200005,0.20864,82.1875,6003,493371.56,,,,,2000,5,0
63263,200006,0.028137,84.5,6003,507253.5,,,,,2000,6,0
63263,200007,0.137574,96.125,6003,577038.38,,,,,2000,7,0
63263,200008,0.055917,101.5,6003,609304.5,,,,,2000,8,0
63263,200009,0.093596,111,6003,666333,,,,,2000,9,0
63263,200010,-0.042793,106.25,6003,637818.75,,,,,2000,10,0
63263,200011,-0.098824,95.75,6003,574787.25,,,,,2000,11,0
63263,200012,-0.075718,88.5,6003,531265.5,,,,,2000,12,0
63263,200101,0.128249,99.85,6003,599399.55,,,,,2001,1,0
63263,200102,-0.003505,99.5,6003,597298.5,,,,,2001,2,0
63263,200103,0.006482,99.35,6003,596398.05,,,,,2001,3,0
63263,200104,-0.001007,39.7,15006,595738.2,,,,,2001,4,0
63263,200105,0.031234,40.94,4649,190330.06,,,,,2001,5,0
63263,200106,0.09917,45,4649,209205,,,,,2001,6,0
63263,200107,0.006667,45.3,6973,315876.9,,,,,2001,7,0
63263,200108,-0.081678,41.6,11756,489049.6,,,,,2001,8,0
63263,200109,0.009615,42,11756,493752,,,,,2001,9,0
63263,200110,-0.047619,40,11756,470240,,,,,2001,10,0
63263,200111,-0.02875,38.85,11387,442384.95,,,,,2001,11,0
63263,200112,0.032175,40.1,11387,456618.7,,,,,2001,12,0
63263,200201,-0.108479,35.75,10923,390497.25,,,,,2002,1,0
63263,200202,0.092308,39.05,10923,426543.15,,,,,2002,2,0
63263,200203,0.024215,39.6,10923,432550.8,,,,,2002,3,0
63263,200204,-0.262626,29.2,10292,300526.4,,,,,2002,4,0
63263,200205,0.096575,32.02,10292,329549.84,,,,,2002,5,0
63263,200206,0.027483,32.9,10292,338606.8,,,,,2002,6,0
63263,200207,-0.277812,23.76,11066,262928.16,,,,,2002,7,0
63263,200208,0.272306,30.23,11066,334525.18,,,,,2002,8,0
63263,200209,-0.106186,27.02,11066,299003.32,,,,,2002,9,0
63263,200210,0.021836,27.61,11066,305532.26,,,,,2002,10,0
63263,200211,0.098153,30.32,11136,337643.52,,,,,2002,11,0
63263,200212,-0.046834,28.9,11136,321830.4,,,,,2002,12,0
63263,200301,-0.050173,27.45,10840,297558,,,,,2003,1,0
63263,200302,0.032423,28.34,10840,307205.6,,,,,2003,2,0
63263,200303,0.181823,32.97,10840,357394.8,,,,,2003,3,0
63263,200304,0.101001,36.3,8857,321509.1,,,,,2003,4,0
63263,200305,-0.015427,35.74,8857,316549.18,,,,,2003,5,0
63263,200306,-0.029939,34.67,8857,307072.19,,,,,2003,6,0
63263,200307,-0.033747,33.5,8857,296709.5,,,,,2003,7,0
63263,200308,0.067164,35.75,10443,373337.25,,,,,2003,8,0
63263,200309,0.031888,36.89,10443,385242.27,,,,,2003,9,0
63263,200310,-0.033071,35.67,10443,372501.81,,,,,2003,10,0
63263,200311,0.076535,38.4,10354,397593.6,,,,,2003,11,0
63263,200312,0.066667,40.96,10354,424099.84,,,,,2003,12,0
63263,200401,-0.023193,40.01,10501,420145.01,,,,,2004,1,0
63263,200402,0.169958,46.81,10501,491551.81,,,,,2004,2,0
63263,200403,0.007339,46.43,10501,487561.43,,,,,2004,3,0
63263,200404,0.033384,47.98,10501,503837.98,,,,,2004,4,0
63263,200405,-0.038141,46.15,10501,484621.15,,,,,2004,5,0
63263,200406,0.12546,51.94,10369,538565.86,,,,,2004,6,0
63263,200407,-0.015787,51.12,10369,530063.28,,,,,2004,7,0
63263,200408,0.048513,53.6,10369,555778.4,,,,,2004,8,0
63263,200409,0.021828,54.77,10369,567910.13,,,,,2004,9,0
63263,200410,-0.088004,49.95,11400,569430,,,,,2004,10,0
63263,200411,0.062062,53.05,11400,604770,,,,,2004,11,0
63263,200412,0.022809,54.26,11400,618564,,,,,2004,12,0
63263,200501,-0.014928,53.45,11669,623708.05,,,,,2005,1,0
63263,200502,0.048644,56.05,11669,654047.45,,,,,2005,2,0
63263,200503,0.011192,55.82,11669,651363.58,,,,,2005,3,0
63263,200504,-0.089036,50.85,11669,593368.65,,,,,2005,4,0
63263,200505,0.014553,51.59,12278,633422.02,,,,,2005,5,0
63263,200506,-0.012018,50.97,12278,625809.66,,,,,2005,6,0
63263,200507,0.017657,51.87,14245,738888.15,,,,,2005,7,0
63263,200508,-0.000964,51.82,14245,738175.9,,,,,2005,8,0
63263,200509,-0.043227,49.58,14245,706267.1,,,,,2005,9,0
63263,200510,0.039935,51.56,13785,710754.6,,,,,2005,10,0
63263,200511,0.040729,53.66,13785,739703.1,,,,,2005,11,0
63263,200512,0.048826,56.28,13785,775819.8,,,,,2005,12,0
63263,200601,-0.008351,55.81,13550,756225.5,,,,,2006,1,0
63263,200602,0.05447,58.85,13550,797417.5,,,,,2006,2,0
63263,200603,0.071381,62.09,13550,841319.5,,,,,2006,3,0
63263,200604,0.036399,64.35,12755,820784.25,,,,,2006,4,0
63263,200605,-0.034188,62.15,12755,792723.25,,,,,2006,5,0
63263,200606,0.02317,63.59,12755,811090.45,,,,,2006,6,0
63263,200607,-0.032867,61.5,13239,814198.5,,,,,2006,7,0
63263,200608,0.199675,73.78,13239,976773.42,,,,,2006,8,0
63263,200609,0.01003,74.52,13239,986570.28,,,,,2006,9,0
63263,200610,0.009125,75.2,13295,999784,,,,,2006,10,0
63263,200611,0.02992,77.45,13295,1029697.75,,,,,2006,11,0
63263,200612,0.079793,83.63,13295,1111860.85,,,,,2006,12,0
63263,200701,0.026306,85.83,14954,1283501.82,,,,,2007,1,0
63263,200702,-0.003728,85.51,14954,1278716.54,,,,,2007,2,0
63263,200703,0.073191,90.53,14954,1353785.62,,,,,2007,3,0
63263,200704,0.087043,98.41,15048,1480873.68,,,,,2007,4,0
63263,200705,0.069302,105.23,15048,1583501.04,,,,,2007,5,0
63263,200706,0.03174,108.57,15048,1633761.36,,,,,2007,6,0
63263,200707,-0.033711,104.91,15048,1578685.68,,,,,2007,7,0
63263,200708,0.065771,111.81,16258,1817806.98,,,,,2007,8,0
63263,200709,0.082551,121.04,16258,1967868.32,,,,,2007,9,0
63263,200710,0.030155,124.69,16230,2023718.7,,,,,2007,10,0
63263,200711,0.022055,127.44,16230,2068351.2,,,,,2007,11,0
63263,200712,0.017891,64.86,32702,2121051.72,,,,,2007,12,0
63263,200801,-0.032532,62.75,34018,2134629.5,,,,,2008,1,0
63263,200802,0.089562,68.37,34018,2325810.66,,,,,2008,2,0
63263,200803,0.026507,69.24,34018,2355406.32,,,,,2008,3,0
63263,200804,-0.007943,68.69,34018,2336696.42,,,,,2008,4,0
63263,200805,-0.049352,65.3,38069,2485905.7,,,,,2008,5,0
63263,200806,0.01072,66,38069,2512554,,,,,2008,6,0
63263,200807,-0.037727,63.51,38069,2417762.19,,,,,2008,7,0
63263,200808,-0.125177,55.56,38069,2115113.64,,,,,2008,8,0
63263,200809,-0.078474,51.2,39026,1998131.2,,,,,2008,9,0
63263,200810,0.045117,53.51,39026,2088281.26,,,,,2008,10,0
63263,200811,-0.045038,51.1,38248,1954472.8,,,,,2008,11,0
63263,200812,0.005675,51.39,38248,1965564.72,,,,,2008,12,0
63263,200901,0.033859,53.13,36404,1934144.52,,,,,2009,1,0
63263,200902,-0.088651,48.42,36404,1762681.68,,,,,2009,2,0
63263,200903,0.013331,47.98,36404,1746663.92,,,,,2009,3,0
63263,200904,-0.009796,47.51,36404,1729554.04,,,,,2009,4,0
63263,200905,0.09619,52.08,36404,1895920.32,,,,,2009,5,0
63263,200906,0.045699,54.46,36404,1982561.84,,,,,2009,6,0
