Year,Month,permno,count,Mkt,Mkt-1,eq_return,val_return
1995,12,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",65,751529338.9,757280353.2,,
1996,1,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",65,775428781,751529338.9,,
1996,2,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",65,796526329.7,775428781,,
1996,3,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",65,791900917.1,796526329.7,,
1996,4,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",65,816152530.7,791900917.1,,
1996,5,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",65,850689951.6,816152530.7,,
1996,6,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",65,840777351.3,850689951.6,,
1996,7,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 62164, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",65,818067416.5,840777351.3,,
1996,8,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",64,843573631.4,818067416.5,,
1996,9,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",64,897346286.9,843573631.4,,
1996,10,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",64,911891179.1,897346286.9,,
1996,11,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",64,1012008213,911891179.1,,
1996,12,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",64,993419696.7,1012008213,,
1997,1,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",64,1102204151,993419696.7,,
1997,2,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",64,1087287694,1102204151,,
1997,3,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",64,1048477552,1087287694,,
1997,4,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601]",64,1143569966,1048477552,,
1997,5,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601, 85011]",65,1185618468,1143569966,,
1997,6,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601, 85011]",65,1253345290,1185618468,,
1997,7,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601, 85011]",65,1385709071,1253345290,,
1997,8,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601, 85011]",65,1304310078,1385709071,,
1997,9,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 74617, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601, 85011]",65,1352746096,1304310078,,
1997,10,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601, 85011]",64,1258315907,1352746096,,
1997,11,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601, 85011]",64,1338584733,1258315907,,
1997,12,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 75162, 75232, 75288, 75335, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601, 85011]",64,1312323426,1338584733,,
1998,1,"[10107, 11703, 12458, 12490, 14526, 16600, 17144, 18163, 18403, 19350, 19692, 22111, 22293, 22592, 22752, 22779, 24459, 26112, 26438, 26470, 26825, 27430, 27828, 27983, 37875, 39917, 41080, 42585, 44062, 48071, 48960, 49154, 52090, 54114, 54391, 55976, 57681, 57817, 58683, 59184, 59328, 59555, 60628, 61241, 61399, 61807, 66122, 67029, 68347, 71175, 75162, 75232, 75288, 75444, 75460, 76085, 77108, 77461, 81678, 82486, 82736, 83601, 85011]",63,1364021019,1312323426,,
1998,2,"[10078, 10107, 10145, 10713, 13304, 14008, 14526, 15579, 16424, 17144, 18163, 19350, 20053, 20117, 22111, 22293, 22592, 22752, 22779, 26083, 26470, 27828, 27983, 36397, 37875, 39538, 42585, 44768, 48071, 51043, 52090, 52695, 52919, 54114, 54391, 57817, 58683, 58755, 59328, 59459, 59555, 60097, 60628, 60871, 61399, 61807, 67029, 68347, 70033, 71175, 75064, 75101, 75232, 75288, 75460, 75510, 76076, 76557, 77281, 77461, 77702, 78083, 82486, 83601, 84592, 85011, 85171, 85531]",68,1462454695,1364021019,,
1998,3,"[10078, 10107, 10145, 10713, 13304, 14008, 14526, 15579, 16424, 17144, 18163, 19350, 20053, 20117, 22111, 22293, 22592, 22752, 22779, 26083, 26470, 27828, 27983, 36397, 37875, 39538, 42585, 44768, 48071, 51043, 52090, 52695, 52919, 54114, 54391, 57817, 58683, 58755, 59328, 59459, 59555, 60097, 60628, 60871, 61399, 61807, 67029, 68347, 70033, 71175, 75064, 75101, 75232, 75288, 75460, 75510, 76076, 76557, 77281, 77461, 77702, 78083, 82486, 83601, 84592, 85011, 85171, 85531, 85796]",69,1485226502,1462454695,,
1998,4,"[10078, 10107, 10145, 10713, 13304, 14008, 14526, 15579, 16424, 17144, 18163, 19350, 20053, 20117, 22111, 22293, 22592, 22752, 22779, 26083, 26470, 27828, 27983, 36397, 37875, 39538, 42585, 44768, 48071, 51043, 52090, 52695, 52919, 54114, 54391, 57817, 58683, 58755, 59328, 59459, 59555, 60097, 60628, 60871, 61399, 61807, 67029, 68347, 70033, 71175, 75064, 75101, 75232, 75288, 75460, 75510, 76076, 76557, 77281, 77461, 77702, 78083, 82486, 83601, 84592, 85011, 85171, 85531, 85796, 85913]",70,1501609816,1485226502,,
1998,5,"[10078, 10107, 10145, 10713, 13304, 14008, 14526, 15579, 16424, 17144, 18163, 19350, 20053, 20117, 22111, 22293, 22592, 22752, 22779, 26083, 26470, 27828, 27983, 36397, 37875, 39538, 42585, 44768, 48071, 51043, 52090, 52695, 52919, 54114, 54391, 57817, 58683, 58755, 59328, 59459, 59555, 60097, 60628, 60871, 61399, 61807, 67029, 68347, 70033, 71175, 75064, 75101, 75232, 75288, 75460, 75510, 76076, 76557, 77281, 77461, 77702, 78083, 82486, 83601, 84592, 85011, 85171, 85531, 85796, 85913]",70,1443008493,1501609816,,
1998,6,"[10078, 10107, 10145, 10713, 13304, 14008, 14526, 15579, 16424, 17144, 18163, 19350, 20053, 20117, 22111, 22293, 22592, 22752, 22779, 26083, 26470, 27828, 27983, 36397, 37875, 39538, 42585, 44768, 48071, 51043, 52090, 52695, 52919, 54114, 54391, 57817, 58683, 58755, 59328, 59459, 59555, 60097, 60628, 60871, 61399, 61807, 67029, 68347, 70033, 71175, 75064, 75101, 75232, 75288, 75460, 75510, 76076, 76557, 77281, 77461, 77702, 78083, 82486, 83601, 84592, 85011, 85171, 85531, 85796, 85913]",70,1571319733,1443008493,,
1998,7,"[10078, 10107, 10145, 10713, 13304, 14008, 14526, 15579, 16424, 17144, 18163, 19350, 20053, 20117, 22111, 22293, 22592, 22752, 22779, 26083, 26470, 27828, 27983, 36397, 37875, 39538, 42585, 44768, 48071, 51043, 52090, 52695, 52919, 54114, 54391, 57817, 58683, 58755, 59328, 59459, 59555, 60097, 60628, 60871, 61399, 61807, 67029, 68347, 70033, 71175, 75064, 75101, 75232, 75288, 75460, 75510, 76076, 76557, 77281, 77461, 77702, 78083, 82486, 83601, 84592, 85011, 85171, 85531, 85796, 85913]",70,1559485754,1571319733,,
1998,8,"[10078, 10107, 10145, 10713, 13304, 14008, 14526, 15579, 16424, 17144, 18163, 19350, 20053, 20117, 22111, 22293, 22592, 22752, 22779, 26083, 26470, 27828, 27983, 36397, 37875, 39538, 42585, 44768, 48071, 51043, 52090, 52695, 52919, 54114, 54391, 57817, 58683, 58755, 59328, 59459, 59555, 60097, 60628, 60871, 61399, 61807, 67029, 68347, 70033, 71175, 75064, 75101, 75232, 75288, 75460, 75510, 76076, 76557, 77281, 77461, 77702, 78083, 82486, 83601, 84592, 85011, 85171, 85531, 85796, 85913]",70,1348037824,1559485754,,
1998,9,"[10078, 10107, 10145, 10713, 13304, 14008, 14526, 15579, 16424, 17144, 18163, 19350, 20053, 20117, 22111, 22293, 22592, 22752, 22779, 26083, 26470, 27828, 27983, 36397, 37875, 39538, 42585, 44768, 48071, 51043, 52090, 52695, 52919, 54114, 54391, 57817, 58683, 58755, 59328, 59459, 59555, 60097, 60628, 60871, 61399, 61807, 67029, 68347, 70033, 71175, 75064, 75101, 75232, 75288, 75460, 75510, 76076, 76557, 77281, 77461, 77702, 78083, 82486, 83601, 84592, 85011, 85171, 85531, 85796, 85913]",70,1466415170,1348037824,,
1998,10,"[10078, 10107, 10145, 10713, 13304, 14008, 14526, 15579, 16424, 17144, 18163, 19350, 20053, 20117, 22111, 22293, 22592, 22752, 22779, 26083, 26470, 27828, 27983, 36397, 37875, 39538, 42585, 44768, 48071, 51043, 52090, 52695, 52919, 54114, 54391, 57817, 58683, 58755, 59328, 59459, 59555, 60097, 60628, 60871, 61399, 61807, 67029, 68347, 70033, 71175, 75064, 75101, 75232, 75288, 75460, 75510, 76076, 76557, 77281, 77461, 77702, 78083, 82486, 83601, 84592, 85011, 85171, 85531, 85796, 85913]",70,1566081517,1466415170,,
1998,11,"[10078, 10107, 10145, 10713, 13304, 14008, 14526, 15579, 16424, 17144, 18163, 19350, 20053, 20117, 22111, 22293, 22592, 22752, 22779, 26083, 26470, 27828, 27983, 36397, 37875, 39538, 42585, 44768, 48071, 51043, 52090, 52695, 52919, 54114, 54391, 57817, 58683, 58755, 59328, 59459, 59555, 60097, 60628, 60871, 61399, 61807, 67029, 68347, 70033, 71175, 75064, 75101, 75232, 75288, 75460, 75510, 76076, 76557, 77281, 77461, 77702, 78083, 82486, 83601, 84592, 85011, 85171, 85531, 85796, 85913]",70,1726071251,1566081517,,
1998,12,"[10078, 10107, 10145, 10713, 13304, 14008, 14526, 15579, 16424, 17144, 18163, 19350, 20053, 20117, 22111, 22293, 22592, 22752, 22779, 26083, 26470, 27828, 27983, 36397, 37875, 39538, 42585, 44768, 48071, 51043, 52090, 52695, 52919, 54114, 54391, 57817, 58683, 58755, 59328, 59459, 59555, 60097, 60628, 60871, 61399, 61807, 67029, 68347, 70033, 71175, 75064, 75101, 75232, 75288, 75460, 75510, 76076, 76557, 77281, 77461, 77702, 78083, 82486, 83601, 84592, 85011, 85171, 85531, 85796, 85913]",70,1866821176,1726071251,,
1999,1,"[10078, 10107, 10145, 10713, 13304, 14008, 14526, 15579, 16424, 17144, 18163, 19350, 20053, 20117, 22111, 22293, 22592, 22752, 22779, 26083, 26470, 27828, 27983, 36397, 37875, 39538, 42585, 44768, 48071, 51043, 52090, 52695, 52919, 54114, 54391, 57817, 58683, 58755, 59328, 59459, 59555, 60097, 60628, 60871, 61399, 61807, 67029, 68347, 70033, 71175, 75064, 75101, 75232, 75288, 75460, 75510, 76076, 76557, 77281, 77461, 77702, 78083, 82486, 83601, 84592, 85011, 85171, 85531, 85796, 85913]",70,2114679239,1866821176,,
1999,2,"[10078, 10107, 10145, 10909, 11976, 14008, 14702, 20053, 20117, 22111, 22293, 22592, 22752, 23317, 25778, 26470, 27828, 29145, 29209, 36397, 42585, 44768, 52695, 52919, 54114, 54391, 55976, 57817, 57904, 58683, 58755, 59328, 59555, 60097, 60628, 67029, 70033, 71175, 75101, 75232, 75937, 76076, 76129, 76557, 77178, 77281, 77461, 77464, 77702, 78083, 78139, 79157, 79641, 81055, 81126, 82308, 82486, 83332, 83601, 84168, 84592, 85011, 85380, 85631, 85913]",65,1908499985,2114679239,,
1999,3,"[10078, 10107, 10145, 10909, 11976, 14008, 14702, 20053, 20117, 22111, 22293, 22592, 22752, 23317, 25778, 26470, 27828, 29145, 29209, 36397, 42585, 44768, 52695, 52919, 54114, 54391, 55976, 57817, 57904, 58683, 58755, 59328, 59555, 60097, 60628, 67029, 70033, 71175, 75101, 75232, 75937, 76076, 76129, 76557, 77178, 77281, 77461, 77464, 77702, 78083, 78139, 79157, 79641, 81055, 81126, 82308, 82486, 83332, 83601, 84168, 84592, 85011, 85380, 85631, 85913]",65,2058782439,1908499985,,
1999,4,"[10078, 10107, 10145, 10909, 11976, 14008, 14702, 20053, 20117, 22111, 22293, 22592, 22752, 23317, 25778, 26470, 27828, 29145, 29209, 36397, 42585, 44768, 52695, 52919, 54114, 54391, 55976, 57817, 57904, 58683, 58755, 59328, 59555, 60097, 60628, 67029, 70033, 71175, 75101, 75232, 75937, 76076, 76129, 76557, 77178, 77281, 77461, 77464, 77702, 78083, 78139, 79157, 79641, 81055, 81126, 82308, 82486, 83332, 83601, 84168, 84592, 85011, 85380, 85631, 85913]",65,2069004938,2058782439,,
1999,5,"[10078, 10107, 10145, 10909, 11976, 14008, 14702, 20053, 20117, 22111, 22293, 22592, 22752, 23317, 25778, 26470, 27828, 29145, 29209, 36397, 42585, 44768, 52695, 52919, 54114, 54391, 55976, 57817, 57904, 58683, 58755, 59328, 59555, 60097, 60628, 67029, 70033, 71175, 75101, 75232, 75937, 76076, 76129, 76557, 77178, 77281, 77461, 77464, 77702, 78083, 78139, 79157, 79641, 81055, 81126, 82308, 82486, 83332, 83601, 84168, 84592, 85011, 85380, 85631, 85913]",65,2012954706,2069004938,,
1999,6,"[10078, 10107, 10145, 10909, 11976, 14008, 14702, 20053, 20117, 22111, 22293, 22592, 22752, 23317, 25778, 26470, 27828, 29145, 29209, 36397, 42585, 44768, 52695, 52919, 54114, 54391, 55976, 57817, 57904, 58683, 58755, 59328, 59555, 60097, 60628, 67029, 70033, 71175, 75101, 75232, 75937, 76076, 76129, 76557, 77178, 77281, 77461, 77464, 77702, 78083, 78139, 79157, 79641, 81055, 81126, 82308, 82486, 83332, 83601, 84168, 84592, 85011, 85380, 85631, 85913, 86868]",66,2298884189,2012954706,,
1999,7,"[10078, 10107, 10145, 10909, 11976, 14008, 14702, 20053, 20117, 22111, 22293, 22592, 22752, 23317, 25778, 26470, 27828, 29145, 29209, 36397, 42585, 44768, 52695, 52919, 54114, 54391, 55976, 57817, 57904, 58683, 58755, 59328, 59555, 60097, 60628, 67029, 70033, 71175, 75101, 75232, 75937, 76076, 76129, 76557, 77178, 77281, 77461, 77464, 77702, 78083, 78139, 79157, 79641, 81055, 81126, 82308, 82486, 83332, 83601, 84168, 84592, 85011, 85380, 85631, 85913, 86868]",66,2243287111,2298884189,,
1999,8,"[10078, 10107, 10145, 10909, 11976, 14008, 14702, 20053, 20117, 22111, 22293, 22592, 22752, 23317, 25778, 26470, 27828, 29145, 29209, 36397, 42585, 44768, 52695, 52919, 54114, 54391, 55976, 57817, 57904, 58683, 58755, 59328, 59555, 60097, 60628, 67029, 70033, 71175, 75101, 75232, 75937, 76076, 76129, 76557, 77178, 77281, 77461, 77464, 77702, 78083, 78139, 79157, 79641, 81055, 81126, 82308, 82486, 83332, 83601, 84168, 84592, 85011, 85380, 85631, 85913, 86868, 87031]",67,2394356822,2243287111,,
1999,9,"[10078, 10107, 10145, 10909, 11976, 14008, 14702, 20053, 20117, 22111, 22293, 22592, 22752, 23317, 25778, 26470, 27828, 29145, 29209, 36397, 42585, 44768, 52695, 52919, 54114, 54391, 55976, 57817, 57904, 58683, 58755, 59328, 59555, 60097, 60628, 67029, 70033, 71175, 75101, 75232, 75937, 76076, 76129, 76557, 77178, 77281, 77461, 77464, 77702, 78083, 78139, 79157, 79641, 81055, 81126, 82308, 82486, 83332, 83601, 84168, 84592, 85011, 85380, 85631, 85913, 86868, 87031, 87043]",68,2349791302,2394356822,,
1999,10,"[10078, 10107, 10145, 10909, 11976, 14008, 14702, 20053, 20117, 22111, 22293, 22592, 22752, 23317, 25778, 26470, 27828, 29145, 29209, 36397, 42585, 44768, 52695, 52919, 54114, 54391, 55976, 57817, 57904, 58683, 58755, 59328, 59555, 60097, 60628, 67029, 70033, 71175, 75101, 75232, 75937, 76076, 76129, 76557, 77178, 77281, 77461, 77464, 77702, 78083, 78139, 79157, 79641, 81055, 81126, 82308, 82486, 83332, 83601, 84168, 84592, 85011, 85380, 85631, 85913, 86868, 87031, 87043]",68,2505844741,2349791302,,
1999,11,"[10078, 10107, 10145, 10909, 11976, 14008, 14702, 20053, 20117, 22111, 22293, 22592, 22752, 23317, 25778, 26470, 27828, 29145, 29209, 36397, 42585, 44768, 52695, 52919, 54114, 54391, 55976, 57817, 57904, 58683, 58755, 59328, 59555, 60097, 60628, 67029, 70033, 71175, 75101, 75232, 75937, 76076, 76129, 76557, 77178, 77281, 77461, 77464, 77702, 78083, 78139, 79157, 79641, 81055, 81126, 82308, 82486, 83332, 83601, 84168, 84592, 85011, 85380, 85631, 85913, 86868, 87031, 87043]",68,2678915556,2505844741,,
